
**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     CIRCUIT DESCRIPTION


******************************************************************************



.lib C:\Cadence\SPB_17.2\tools\pspice\library\eval.lib
VIN        1   0   AC 1V
Rp 1 0 21.24298386366024
Cp 1 0 0.002414529118663077
R1 1 2 3.681605899141823
C1 2 0 4.322976099342793
R2 1 3 0.5438092311884086
C2 3 0 0.6385458882433493
R3 1 4 0.08032594689036705
C3 4 0 0.09431947853111548
.AC DEC 100 0.01 100
.PRINT AC VM(1) VP(1) IM(VIN) IP(VIN)
.END

**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     SMALL SIGNAL BIAS SOLUTION       TEMPERATURE =   27.000 DEG C


******************************************************************************



 NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE


(    1)    0.0000  (    2)    0.0000  (    3)    0.0000  (    4)    0.0000  




    VOLTAGE SOURCE CURRENTS
    NAME         CURRENT

    VIN          0.000E+00

    TOTAL POWER DISSIPATION   0.00E+00  WATTS


**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     AC ANALYSIS                      TEMPERATURE =   27.000 DEG C


******************************************************************************



  FREQ        VM(1)       VP(1)       IM(VIN)     IP(VIN)     
   5.495E+00   1.000E+00   0.000E+00   4.409E+00  -1.319E+02
   5.623E+00   1.000E+00   0.000E+00   4.478E+00  -1.317E+02
   5.754E+00   1.000E+00   0.000E+00   4.548E+00  -1.315E+02
   5.888E+00   1.000E+00   0.000E+00   4.620E+00  -1.314E+02
   6.026E+00   1.000E+00   0.000E+00   4.694E+00  -1.312E+02
   6.166E+00   1.000E+00   0.000E+00   4.769E+00  -1.311E+02
   6.310E+00   1.000E+00   0.000E+00   4.846E+00  -1.310E+02
   6.457E+00   1.000E+00   0.000E+00   4.925E+00  -1.309E+02
   6.607E+00   1.000E+00   0.000E+00   5.006E+00  -1.308E+02
   6.761E+00   1.000E+00   0.000E+00   5.088E+00  -1.307E+02
   6.918E+00   1.000E+00   0.000E+00   5.172E+00  -1.306E+02
   7.079E+00   1.000E+00   0.000E+00   5.258E+00  -1.306E+02
   7.244E+00   1.000E+00   0.000E+00   5.345E+00  -1.305E+02
   7.413E+00   1.000E+00   0.000E+00   5.435E+00  -1.305E+02
   7.586E+00   1.000E+00   0.000E+00   5.526E+00  -1.305E+02
   7.762E+00   1.000E+00   0.000E+00   5.618E+00  -1.305E+02
   7.943E+00   1.000E+00   0.000E+00   5.713E+00  -1.305E+02
   8.128E+00   1.000E+00   0.000E+00   5.809E+00  -1.305E+02
   8.318E+00   1.000E+00   0.000E+00   5.907E+00  -1.305E+02
   8.511E+00   1.000E+00   0.000E+00   6.006E+00  -1.306E+02
   8.710E+00   1.000E+00   0.000E+00   6.107E+00  -1.307E+02
   8.913E+00   1.000E+00   0.000E+00   6.210E+00  -1.307E+02
   9.120E+00   1.000E+00   0.000E+00   6.314E+00  -1.308E+02
   9.333E+00   1.000E+00   0.000E+00   6.420E+00  -1.309E+02
   9.550E+00   1.000E+00   0.000E+00   6.527E+00  -1.310E+02
   9.772E+00   1.000E+00   0.000E+00   6.636E+00  -1.312E+02
   1.000E+01   1.000E+00   0.000E+00   6.746E+00  -1.313E+02
   1.023E+01   1.000E+00   0.000E+00   6.858E+00  -1.315E+02
   1.047E+01   1.000E+00   0.000E+00   6.971E+00  -1.316E+02
   1.072E+01   1.000E+00   0.000E+00   7.085E+00  -1.318E+02
   1.096E+01   1.000E+00   0.000E+00   7.201E+00  -1.320E+02
   1.122E+01   1.000E+00   0.000E+00   7.318E+00  -1.322E+02
   1.148E+01   1.000E+00   0.000E+00   7.436E+00  -1.324E+02
   1.175E+01   1.000E+00   0.000E+00   7.555E+00  -1.327E+02
   1.202E+01   1.000E+00   0.000E+00   7.674E+00  -1.329E+02
   1.230E+01   1.000E+00   0.000E+00   7.795E+00  -1.332E+02
   1.259E+01   1.000E+00   0.000E+00   7.917E+00  -1.335E+02
   1.288E+01   1.000E+00   0.000E+00   8.039E+00  -1.337E+02
   1.318E+01   1.000E+00   0.000E+00   8.163E+00  -1.340E+02
   1.349E+01   1.000E+00   0.000E+00   8.286E+00  -1.343E+02
   1.380E+01   1.000E+00   0.000E+00   8.411E+00  -1.346E+02
   1.413E+01   1.000E+00   0.000E+00   8.535E+00  -1.350E+02
   1.445E+01   1.000E+00   0.000E+00   8.660E+00  -1.353E+02
   1.479E+01   1.000E+00   0.000E+00   8.786E+00  -1.356E+02
   1.514E+01   1.000E+00   0.000E+00   8.911E+00  -1.360E+02
   1.549E+01   1.000E+00   0.000E+00   9.037E+00  -1.364E+02
   1.585E+01   1.000E+00   0.000E+00   9.162E+00  -1.367E+02
   1.622E+01   1.000E+00   0.000E+00   9.287E+00  -1.371E+02
   1.660E+01   1.000E+00   0.000E+00   9.413E+00  -1.375E+02
   1.698E+01   1.000E+00   0.000E+00   9.537E+00  -1.379E+02
   1.738E+01   1.000E+00   0.000E+00   9.662E+00  -1.383E+02
   1.778E+01   1.000E+00   0.000E+00   9.786E+00  -1.387E+02
   1.820E+01   1.000E+00   0.000E+00   9.909E+00  -1.391E+02
   1.862E+01   1.000E+00   0.000E+00   1.003E+01  -1.396E+02
   1.905E+01   1.000E+00   0.000E+00   1.015E+01  -1.400E+02
   1.950E+01   1.000E+00   0.000E+00   1.027E+01  -1.404E+02
   1.995E+01   1.000E+00   0.000E+00   1.039E+01  -1.409E+02
   2.042E+01   1.000E+00   0.000E+00   1.051E+01  -1.413E+02
   2.089E+01   1.000E+00   0.000E+00   1.063E+01  -1.417E+02
   2.138E+01   1.000E+00   0.000E+00   1.075E+01  -1.422E+02
   2.188E+01   1.000E+00   0.000E+00   1.086E+01  -1.426E+02
   2.239E+01   1.000E+00   0.000E+00   1.098E+01  -1.431E+02
   2.291E+01   1.000E+00   0.000E+00   1.109E+01  -1.436E+02
   2.344E+01   1.000E+00   0.000E+00   1.120E+01  -1.440E+02
   2.399E+01   1.000E+00   0.000E+00   1.131E+01  -1.445E+02
   2.455E+01   1.000E+00   0.000E+00   1.141E+01  -1.449E+02
   2.512E+01   1.000E+00   0.000E+00   1.152E+01  -1.454E+02
   2.570E+01   1.000E+00   0.000E+00   1.162E+01  -1.459E+02
   2.630E+01   1.000E+00   0.000E+00   1.173E+01  -1.463E+02
   2.692E+01   1.000E+00   0.000E+00   1.183E+01  -1.468E+02
   2.754E+01   1.000E+00   0.000E+00   1.192E+01  -1.472E+02
   2.818E+01   1.000E+00   0.000E+00   1.202E+01  -1.477E+02
   2.884E+01   1.000E+00   0.000E+00   1.211E+01  -1.482E+02
   2.951E+01   1.000E+00   0.000E+00   1.221E+01  -1.486E+02
   3.020E+01   1.000E+00   0.000E+00   1.230E+01  -1.491E+02
   3.090E+01   1.000E+00   0.000E+00   1.238E+01  -1.495E+02
   3.162E+01   1.000E+00   0.000E+00   1.247E+01  -1.500E+02
   3.236E+01   1.000E+00   0.000E+00   1.255E+01  -1.504E+02
   3.311E+01   1.000E+00   0.000E+00   1.264E+01  -1.508E+02
   3.388E+01   1.000E+00   0.000E+00   1.272E+01  -1.513E+02
   3.467E+01   1.000E+00   0.000E+00   1.279E+01  -1.517E+02
   3.548E+01   1.000E+00   0.000E+00   1.287E+01  -1.521E+02
   3.631E+01   1.000E+00   0.000E+00   1.294E+01  -1.525E+02
   3.715E+01   1.000E+00   0.000E+00   1.302E+01  -1.529E+02
   3.802E+01   1.000E+00   0.000E+00   1.308E+01  -1.534E+02
   3.890E+01   1.000E+00   0.000E+00   1.315E+01  -1.538E+02
   3.981E+01   1.000E+00   0.000E+00   1.322E+01  -1.541E+02
   4.074E+01   1.000E+00   0.000E+00   1.328E+01  -1.545E+02
   4.169E+01   1.000E+00   0.000E+00   1.334E+01  -1.549E+02
   4.266E+01   1.000E+00   0.000E+00   1.340E+01  -1.553E+02
   4.365E+01   1.000E+00   0.000E+00   1.346E+01  -1.557E+02
   4.467E+01   1.000E+00   0.000E+00   1.352E+01  -1.560E+02
   4.571E+01   1.000E+00   0.000E+00   1.357E+01  -1.564E+02
   4.677E+01   1.000E+00   0.000E+00   1.362E+01  -1.567E+02
   4.786E+01   1.000E+00   0.000E+00   1.368E+01  -1.571E+02
   4.898E+01   1.000E+00   0.000E+00   1.372E+01  -1.574E+02
   5.012E+01   1.000E+00   0.000E+00   1.377E+01  -1.577E+02
   5.129E+01   1.000E+00   0.000E+00   1.382E+01  -1.581E+02
   5.248E+01   1.000E+00   0.000E+00   1.386E+01  -1.584E+02
   5.370E+01   1.000E+00   0.000E+00   1.391E+01  -1.587E+02
   5.495E+01   1.000E+00   0.000E+00   1.395E+01  -1.590E+02
   5.623E+01   1.000E+00   0.000E+00   1.399E+01  -1.593E+02
   5.754E+01   1.000E+00   0.000E+00   1.403E+01  -1.596E+02
   5.888E+01   1.000E+00   0.000E+00   1.406E+01  -1.598E+02
   6.026E+01   1.000E+00   0.000E+00   1.410E+01  -1.601E+02
   6.166E+01   1.000E+00   0.000E+00   1.413E+01  -1.604E+02
   6.310E+01   1.000E+00   0.000E+00   1.417E+01  -1.606E+02
   6.457E+01   1.000E+00   0.000E+00   1.420E+01  -1.609E+02
   6.607E+01   1.000E+00   0.000E+00   1.423E+01  -1.611E+02
   6.761E+01   1.000E+00   0.000E+00   1.426E+01  -1.613E+02
   6.918E+01   1.000E+00   0.000E+00   1.429E+01  -1.615E+02
   7.079E+01   1.000E+00   0.000E+00   1.432E+01  -1.618E+02
   7.244E+01   1.000E+00   0.000E+00   1.435E+01  -1.620E+02
   7.413E+01   1.000E+00   0.000E+00   1.437E+01  -1.622E+02
   7.586E+01   1.000E+00   0.000E+00   1.440E+01  -1.624E+02
   7.762E+01   1.000E+00   0.000E+00   1.442E+01  -1.625E+02
   7.943E+01   1.000E+00   0.000E+00   1.445E+01  -1.627E+02
   8.128E+01   1.000E+00   0.000E+00   1.447E+01  -1.629E+02
   8.318E+01   1.000E+00   0.000E+00   1.449E+01  -1.630E+02
   8.511E+01   1.000E+00   0.000E+00   1.451E+01  -1.632E+02
   8.710E+01   1.000E+00   0.000E+00   1.453E+01  -1.633E+02
   8.913E+01   1.000E+00   0.000E+00   1.455E+01  -1.635E+02
   9.120E+01   1.000E+00   0.000E+00   1.457E+01  -1.636E+02
   9.333E+01   1.000E+00   0.000E+00   1.459E+01  -1.637E+02
   9.550E+01   1.000E+00   0.000E+00   1.461E+01  -1.638E+02
   9.772E+01   1.000E+00   0.000E+00   1.463E+01  -1.639E+02
   1.000E+02   1.000E+00   0.000E+00   1.465E+01  -1.640E+02


          JOB CONCLUDED

**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     JOB STATISTICS SUMMARY


******************************************************************************



  Total job time (using Solver 1)   =         .31

